,name,subtype,collection_date,accession
47709,A/Saint-Petersburg/RII-2372S/2020,H1N1,2020-02-17,EPI1720288
47710,A/Saint-Petersburg/RII-2317S/2020,H1N1,2020-02-14,EPI1720280
47711,A/Saint-Petersburg/RII-2316S/2020,H1N1,2020-02-14,EPI1720272
47712,A/Saint-Petersburg/RII-2210S/2020,H1N1,2020-02-14,EPI1720264
47713,A/Saint-Petersburg/RII-2209S/2020,H1N1,2020-02-14,EPI1720256
47714,A/Saint-Petersburg/RII-2181S/2020,H1N1,2020-02-11,EPI1720248
47715,A/Saint-Petersburg/RII-2142S/2020,H1N1,2020-02-04,EPI1720240
47716,A/Saint-Petersburg/RII-2116S/2020,H1N1,2020-02-13,EPI1720232
47717,A/Saint-Petersburg/RII-2109S/2020,H1N1,2020-02-11,EPI1720224
47718,A/Saint-Petersburg/RII-2098S/2020,H1N1,2020-02-11,EPI1720216
47719,A/Saint-Petersburg/RII-2083S/2020,H1N1,2020-02-11,EPI1720208
47720,A/Saint-Petersburg/RII-2045S/2020,H1N1,2020-02-11,EPI1720200
47721,A/Saint-Petersburg/RII-2035S/2020,H1N1,2020-02-10,EPI1720192
47722,A/Saint-Petersburg/RII-2030S/2020,H1N1,2020-02-10,EPI1720184
47723,A/Saint-Petersburg/RII-2029S/2020,H1N1,2020-02-10,EPI1720176
47724,A/Saint-Petersburg/RII-2019S/2020,H1N1,2020-02-10,EPI1720168
47725,A/Saint-Petersburg/RII-2004S/2020,H1N1,2020-02-10,EPI1720160
47726,A/Saint-Petersburg/RII-1995S/2020,H1N1,2020-02-10,EPI1720152
47727,A/Saint-Petersburg/RII-1938S/2020,H1N1,2020-02-07,EPI1720144
47728,A/Saint-Petersburg/RII-1923S/2020,H1N1,2020-02-06,EPI1720136
47729,A/Saint-Petersburg/RII-1922S/2020,H1N1,2020-02-06,EPI1720128
47730,A/Saint-Petersburg/RII-1915S/2020,H1N1,2020-02-06,EPI1720120
47731,A/Saint-Petersburg/RII-1834S/2020,H1N1,2020-02-06,EPI1720112
47732,A/Saint-Petersburg/RII-1830S/2020,H1N1,2020-02-06,EPI1720104
47733,A/Saint-Petersburg/RII-1804S/2020,H1N1,2020-02-05,EPI1720096
47734,A/Saint-Petersburg/RII-1755S/2020,H1N1,2020-02-04,EPI1720088
47735,A/Saint-Petersburg/RII-1733S/2020,H1N1,2020-02-04,EPI1720080
47736,A/Saint-Petersburg/RII-1725S/2020,H1N1,2020-02-03,EPI1720072
47737,A/Saint-Petersburg/RII-1720S/2020,H1N1,2020-02-03,EPI1720064
47738,A/Saint-Petersburg/RII-1719S/2020,H1N1,2020-02-04,EPI1720056
47739,A/Saint-Petersburg/RII-1713S/2020,H1N1,2020-02-03,EPI1720048
47740,A/Saint-Petersburg/RII-1710S/2020,H1N1,2020-02-03,EPI1720040
47741,A/Saint-Petersburg/RII-1707S/2020,H1N1,2020-02-03,EPI1720032
47742,A/Saint-Petersburg/RII-1703S/2020,H1N1,2020-01-31,EPI1720024
47743,A/Saint-Petersburg/RII-1702S/2020,H1N1,2020-01-31,EPI1720016
47744,A/Saint-Petersburg/RII-1664S/2020,H1N1,2020-01-31,EPI1720008
47745,A/Saint-Petersburg/RII-1595S/2020,H1N1,2020-01-30,EPI1720000
47746,A/Saint-Petersburg/RII-1560S/2020,H1N1,2020-01-30,EPI1719992
47747,A/Saint-Petersburg/RII-1487S/2020,H1N1,2020-01-28,EPI1719984
47748,A/Saint-Petersburg/RII-1466S/2020,H1N1,2020-01-28,EPI1719976
47749,A/Saint-Petersburg/RII-1420S/2020,H1N1,2020-01-27,EPI1719968
47750,A/Kuwait/7362/2019,H1N1,2019-11-08,EPI1725698
47751,A/Kuwait/4668/2019,H1N1,2019-09-23,EPI1719896
47752,A/Kuwait/4693/2019,H1N1,2019-09-24,EPI1719827
47753,A/Kuwait/7310/2019,H1N1,2019-11-07,EPI1719819
47754,A/Kuwait/4908/2019,H1N1,2019-10-01,EPI1719811
47755,A/Kuwait/5140/2019,H1N1,2019-10-07,EPI1719803
47756,A/Kuwait/5580/2019,H1N1,2019-10-10,EPI1719795
47757,A/Kuwait/6760/2019,H1N1,2019-11-03,EPI1719787
47758,A/Kuwait/7007/2019,H1N1,2019-11-05,EPI1719779
47759,A/Stockholm/29/2020,H1N1,2020-02-11,EPI1722729
47760,A/Poitiers/2102/2019,H1N1,2019-11-26,EPI1716454
47761,A/Marseille/2089/2019,H1N1,2019-11-27,EPI1716409
47762,A/Lyon/2266/2019,H1N1,2019-12-12,EPI1716405
47763,A/Lyon/2067/2019,H1N1,2019-11-25,EPI1716403
47764,A/La_Reunion/2128/2019,H1N1,2019-09-17,EPI1716369
47765,A/La_Reunion/2126/2019,H1N1,2019-08-22,EPI1716367
47766,A/Clermont_Ferrand/2280/2019,H1N1,2019-12-11,EPI1716267
47767,A/Visby/1/2020,H1N1,2020-02-22,EPI1722721
47768,A/Cherepovets/RII-1650S/2020,H1N1,2020-01-27,EPI1720906
47769,A/Vologda/RII-1645S/2020,H1N1,2020-01-20,EPI1720898
47770,A/Yar/RII-2681S/2020,H1N1,2020-01-28,EPI1721282
47771,A/Peru/06212/2019,H1N1,2019-11-23,EPI1731599
47772,A/England/195180881/2019,H1N1,2019-12-15,EPI1733242
47773,A/England/699/2019,H1N1,2019-12-12,EPI1733234
47774,A/England/195140138/2019,H1N1,2019-12-14,EPI1732802
47775,A/England/691/2019,H1N1,2019-12-12,EPI1732786
47776,A/England/195120675/2019,H1N1,2019-12-11,EPI1732778
47777,A/England/690/2019,H1N1,2019-12-06,EPI1732506
47778,A/England/195060733/2019,H1N1,2019-12-08,EPI1732418
47779,A/England/195100175/2019,H1N1,2019-12-09,EPI1732041
47780,A/England/431/2019,H1N1,2019-11-21,EPI1719074
47781,A/England/430/2019,H1N1,2019-11-15,EPI1719072
47782,A/England/353/2019,H1N1,2019-11-06,EPI1719068
47783,A/Dagestan/236V/2020,H1N1,2020-02-06,EPI1716023
47784,A/Ulan-Ude/RII-2309S/2020,H1N1,2020-02-07,EPI1720568
47785,A/Omsk/14/2020,H1N1,2020-01-26,EPI1721392
47786,A/Omsk/12/2020,H1N1,2020-01-22,EPI1721266
47787,A/Grenada/12/2019,H1N1,2019-12-28,EPI1731698
47788,A/Grenada/04/2019,H1N1,2019-10-17,EPI1731685
47789,A/Grenada/08/2019,H1N1,2019-10-21,EPI1731677
47790,A/Grenada/07/2019,H1N1,2019-10-20,EPI1731669
47791,A/Grenada/06/2019,H1N1,2019-10-19,EPI1731662
47792,A/Grenada/03/2019,H1N1,2019-10-16,EPI1731654
47793,A/Kenya/CDC-Nakuru-045/2016,H1N1,2020-02-15,EPI1724539
47794,A/Ankara/14012-437/2020,H1N1,2020-01-17,EPI1731804
47795,A/Ankara/14016-227/2020,H1N1,2020-01-08,EPI1731796
47796,A/Ankara/14016-219/2020,H1N1,2020-01-02,EPI1731788
47797,A/Ankara/14015-736/2019,H1N1,2019-12-31,EPI1731781
47798,A/Ankara/14012-435/2020,H1N1,2020-01-17,EPI1731712
47799,A/Ankara/14011-927/2020,H1N1,2020-01-07,EPI1727459
47800,A/Ankara/14016-236/2020,H1N1,2020-01-15,EPI1727451
47801,A/Ankara/14016-226/2020,H1N1,2020-01-07,EPI1727443
47802,A/Ankara/14011-920/2020,H1N1,2020-01-03,EPI1727435
47803,A/Ankara/14013-513/2020,H1N1,2020-02-12,EPI1727429
47804,A/Ankara/14016-231/2020,H1N1,2020-01-09,EPI1727422
47805,A/Ankara/14012-427/2020,H1N1,2020-01-13,EPI1726572
47806,A/Ankara/14012-424/2020,H1N1,2020-01-02,EPI1726554
47807,A/Ankara/14015-741/2020,H1N1,2020-01-03,EPI1726546
47808,A/Ankara/14015-739/2020,H1N1,2020-01-03,EPI1726538
47809,A/Ankara/14011-942/2020,H1N1,2020-01-16,EPI1726483
47810,A/Human/Moscow/73/2020,H1N1,2020-02-21,EPI1722069
47811,A/Human/Moscow/72/2020,H1N1,2020-02-20,EPI1722061
47812,A/Human/Moscow/71/2020,H1N1,2020-02-21,EPI1722053
47813,A/Human/Moscow/69/2020,H1N1,2020-02-20,EPI1722045
47814,A/Human/Moscow/67/2020,H1N1,2020-02-19,EPI1722037
47815,A/Human/Moscow/63/2020,H1N1,2020-02-17,EPI1722029
47816,A/Human/Moscow/60/2020,H1N1,2020-02-12,EPI1722021
47817,A/Human/Moscow/47/2020,H1N1,2020-02-05,EPI1722013
47818,A/Human/Moscow/53/2020,H1N1,2020-01-30,EPI1722005
47819,A/Human/Ivanovo/30/2020,H1N1,2020-01-30,EPI1721997
47820,A/Human/Moscow/38/2020,H1N1,2020-01-30,EPI1721989
47821,A/Human/Moscow/51/2020,H1N1,2020-01-22,EPI1721981
47822,A/Human/Moscow/32/2020,H1N1,2020-01-22,EPI1721973
47823,A/Penza/14V/2020,H1N1,2020-01-09,EPI1715989
47824,A/Illinois/13/2020,H1N1,2020-03-08,EPI1725428
47825,A/Illinois/12/2020,H1N1,2020-03-08,EPI1725420
47826,A/Illinois/11/2020,H1N1,2020-03-05,EPI1723758
47827,A/Illinois/07/2020,H1N1,2020-02-17,EPI1717524
47828,A/Illinois/06/2020,H1N1,2020-02-16,EPI1717516
47829,A/S.Petersburg/RII-179/2020,H1N1,2020-03-10,EPI1749445
47830,A/Lipetsk/04/2020,H1N1,2020-03-04,EPI1749403
47831,A/IWATE/7/2020,H1N1,2020-01-21,EPI1740219
47832,A/IWATE/5/2020,H1N1,2020-01-20,EPI1740216
47833,A/Centre/675/2020,H1N1,2020-02-03,EPI1742609
47834,A/Pays_de_Loire/1017/2020,H1N1,2020-02-07,EPI1740306
47835,A/Haute_Normandie/1230/2020,H1N1,2020-02-18,EPI1740304
47836,A/Champagne_Ardenne/1194/2020,H1N1,2020-02-17,EPI1740294
47837,A/Centre/1537/2020,H1N1,2020-02-24,EPI1740292
47838,A/Centre/1537/2020,H1N1,2020-02-24,EPI1740290
47839,A/AKITA/15/2020,H1N1,2020-02-03,EPI1746184
47840,A/SAPPORO/16/2020,H1N1,2020-02-17,EPI1746192
47841,A/Malaysia/RP4327/2019,H1N1,2019-11-29,EPI1739955
47842,A/Malaysia/RP4658/2019,H1N1,2019-12-20,EPI1739947
47843,A/Malaysia/RP0122/2020,H1N1,2020-01-03,EPI1739940
47844,A/Malaysia/RP0108/2020,H1N1,2020-01-07,EPI1739932
47845,A/South_Australia/6/2020,H1N1,2020-01-20,EPI1739987
47846,A/Cambodia/D1031362/2019,H1N1,2019-10-17,EPI1740019
47847,A/Cambodia/FSS42230/2019,H1N1,2019-09-30,EPI1740011
47848,A/Sri_Lanka/44/2019,H1N1,2019-12-09,EPI1739995
47849,A/Sri_Lanka/52/2019,H1N1,2019-12-16,EPI1739979
47850,A/Poland/3833/2020,H1N1,2020-03-05,EPI1740310
47851,A/Poland/34/2020,H1N1,2020-02-11,EPI1740308
47852,A/Visby/1/2020,H1N1,2020-02-22,EPI1754184
47853,A/Stockholm/14/2020,H1N1,2020-02-03,EPI1754172
47854,A/Lund/3/2020,H1N1,2020-02-04,EPI1754091
47855,A/Stockholm/29/2020,H1N1,2020-02-11,EPI1753537
47856,A/Lund/4/2020,H1N1,2020-02-17,EPI1753515
47857,A/Linkoping/3/2020,H1N1,2020-02-08,EPI1753511
47858,A/Halmstad/1/2020,H1N1,2020-02-13,EPI1753477
47859,A/Gavle/1/2020,H1N1,2020-02-10,EPI1753475
47860,A/Visby/1/2020,H1N1,2020-02-22,EPI1742663
47861,A/Stockholm/29/2020,H1N1,2020-02-11,EPI1742659
47862,A/Stockholm/14/2020,H1N1,2020-02-03,EPI1742657
47863,A/Lund/4/2020,H1N1,2020-02-17,EPI1742637
47864,A/Lund/3/2020,H1N1,2020-02-04,EPI1742635
47865,A/Linkoping/3/2020,H1N1,2020-02-08,EPI1742631
47866,A/Halmstad/1/2020,H1N1,2020-02-13,EPI1742629
47867,A/Gavle/1/2020,H1N1,2020-02-10,EPI1742627
47868,A/Sweden/79/2020,H1N1,2020-03-25,EPI1738734
47869,A/Sweden/78/2020,H1N1,2020-03-23,EPI1738727
47870,A/Sweden/77/2020,H1N1,2020-03-17,EPI1738719
47871,A/Sweden/76/2020,H1N1,2020-03-16,EPI1738711
47872,A/Sweden/75/2020,H1N1,2020-03-15,EPI1738703
47873,A/Sweden/74/2020,H1N1,2020-03-12,EPI1738687
47874,A/Sweden/73/2020,H1N1,2020-03-10,EPI1738680
47875,A/Sweden/72/2020,H1N1,2020-03-08,EPI1738672
47876,A/Sweden/71/2020,H1N1,2020-03-03,EPI1738664
47877,A/Sweden/70/2020,H1N1,2020-03-04,EPI1738656
47878,A/Sweden/69/2020,H1N1,2020-02-27,EPI1738648
47879,A/Sweden/68/2020,H1N1,2020-02-27,EPI1738640
47880,A/Sweden/67/2020,H1N1,2020-02-25,EPI1738632
47881,A/Townsville/1/2020,H1N1,2020-01-11,EPI1739884
47882,A/Brisbane/1/2020,H1N1,2020-01-07,EPI1739876
47883,A/Perth/41/2020,H1N1,2020-03-07,EPI1751774
47884,A/Perth/34/2020,H1N1,2020-02-21,EPI1749605
47885,A/Perth/21/2020,H1N1,2020-01-29,EPI1749603
47886,A/Perth/43/2020,H1N1,2020-03-14,EPI1740875
47887,A/Perth/40/2020,H1N1,2020-03-02,EPI1740873
47888,A/Perth/21/2020,H1N1,2020-01-29,EPI1739908
47889,A/Perth/34/2020,H1N1,2020-02-21,EPI1736463
47890,A/Perth/31/2020,H1N1,2020-02-16,EPI1736457
47891,A/Perth/22/2020,H1N1,2020-02-02,EPI1735135
47892,A/Victoria/73/2020,H1N1,2020-03-16,EPI1736460
47893,A/Darwin/116/2020,H1N1,2020-03-19,EPI1740881
47894,A/Darwin/72/2020,H1N1,2020-02-14,EPI1739971
47895,A/Darwin/99/2020,H1N1,2020-03-09,EPI1739916
47896,A/Darwin/115/2020,H1N1,2020-03-20,EPI1739900
47897,A/Darwin/117/2020,H1N1,2020-03-26,EPI1739892
47898,A/Darwin/98/2020,H1N1,2020-03-09,EPI1736454
47899,A/Darwin/103/2020,H1N1,2020-03-08,EPI1736448
47900,A/Espirito_Santo/188/2020,H1N1,2020-02-12,EPI1752033
47901,A/Parana/40/2020,H1N1,2020-01-29,EPI1752025
47902,A/Parana/43/2020,H1N1,2020-01-31,EPI1752017
47903,A/Santa_Catarina/157/2020,H1N1,2020-02-07,EPI1752009
47904,A/Rio_De_Janeiro/476/2020,H1N1,2020-03-10,EPI1752001
47905,A/Santa_Catarina/262/2020,H1N1,2020-02-27,EPI1751993
47906,A/Alagoas/257/2020,H1N1,2020-02-29,EPI1751985
47907,A/Santa_Catarina/274/2020,H1N1,2020-02-29,EPI1751977
47908,A/Parana/235/2020,H1N1,2020-02-07,EPI1751969
47909,A/Alagoas/530/2020,H1N1,2020-03-10,EPI1751961
47910,A/Singapore/TT0186/2020,H1N1,2020-01-08,EPI1750997
47911,A/Singapore/TT0470/2020,H1N1,2020-01-29,EPI1750995
47912,A/Singapore/TT0404/2020,H1N1,2020-01-22,EPI1750993
47913,A/Singapore/TT0045/2020,H1N1,2020-01-02,EPI1750985
47914,A/Singapore/TT0046/2020,H1N1,2020-01-06,EPI1750977
47915,A/Singapore/TT0545/2020,H1N1,2020-03-11,EPI1750969
47916,A/Singapore/TT0492/2020,H1N1,2020-01-29,EPI1750961
47917,A/Singapore/TT0389/2020,H1N1,2020-01-22,EPI1750953
47918,A/Singapore/TT0315/2020,H1N1,2020-01-15,EPI1750945
47919,A/Singapore/TT0352/2020,H1N1,2020-01-22,EPI1750937
47920,A/Singapore/TT0170/2020,H1N1,2020-01-10,EPI1750929
47921,A/Singapore/TT0053/2020,H1N1,2020-01-02,EPI1750921
47922,A/Singapore/TT0542/2020,H1N1,2020-03-04,EPI1750913
47923,A/Singapore/TT0510/2020,H1N1,2020-02-06,EPI1750905
47924,A/Singapore/NUH0219/2020,H1N1,2020-02-13,EPI1750897
47925,A/Singapore/CGH0015/2020,H1N1,2020-01-30,EPI1750889
47926,A/Singapore/NUH0149/2020,H1N1,2020-02-13,EPI1750881
47927,A/Singapore/TT0407/2020,H1N1,2020-01-22,EPI1750873
47928,A/Singapore/NUH0263/2020,H1N1,2020-02-27,EPI1750865
47929,A/Singapore/TT0465/2020,H1N1,2020-01-29,EPI1750857
47930,A/Singapore/NUH0216/2020,H1N1,2020-02-13,EPI1750849
47931,A/Singapore/NUH0049/2020,H1N1,2020-02-06,EPI1750841
47932,A/Singapore/TT0168/2020,H1N1,2020-01-08,EPI1750833
47933,A/Singapore/TT0430/2020,H1N1,2020-01-22,EPI1750825
47934,A/Singapore/GP0204/2020,H1N1,2020-01-13,EPI1750697
47935,A/Singapore/KK0316/2020,H1N1,2020-01-13,EPI1750695
47936,A/Singapore/KK0103/2020,H1N1,2020-01-06,EPI1750693
47937,A/Singapore/KK0264/2020,H1N1,2020-01-09,EPI1750691
47938,A/Singapore/KK0220/2020,H1N1,2020-01-08,EPI1750683
47939,A/Singapore/GP0377/2020,H1N1,2020-01-20,EPI1750675
47940,A/Singapore/KK0172/2020,H1N1,2020-01-07,EPI1750667
47941,A/Singapore/NTF0023/2020,H1N1,2020-01-06,EPI1750659
47942,A/Singapore/KK0352/2020,H1N1,2020-01-13,EPI1750651
47943,A/Singapore/GP0256/2020,H1N1,2020-01-15,EPI1750643
47944,A/Singapore/KK262/2020,H1N1,2020-01-09,EPI1750635
47945,A/Singapore/GP0253/2020,H1N1,2020-01-15,EPI1750627
47946,A/Singapore/CGH0008/2020,H1N1,2020-01-14,EPI1750619
47947,A/Singapore/GP0254/2020,H1N1,2020-01-15,EPI1750611
47948,A/Singapore/KK0037/2020,H1N1,2020-01-02,EPI1750603
47949,A/Singapore/KK0315/2020,H1N1,2020-01-13,EPI1750595
47950,A/Singapore/KK0579/2020,H1N1,2020-01-23,EPI1750587
47951,A/Singapore/GP0316/2020,H1N1,2020-01-17,EPI1750579
47952,A/Singapore/GP0181/2020,H1N1,2020-01-13,EPI1750571
47953,A/Singapore/GP0667/2020,H1N1,2020-02-05,EPI1750563
47954,A/Singapore/GP0324/2020,H1N1,2020-01-17,EPI1750555
47955,A/Singapore/GP0268/2020,H1N1,2020-01-15,EPI1750547
47956,A/Singapore/GP0387/2020,H1N1,2020-01-21,EPI1750539
47957,A/Singapore/GP0743/2020,H1N1,2020-02-10,EPI1750531
47958,A/Singapore/KK0441/2020,H1N1,2020-01-17,EPI1750523
47959,A/Singapore/MOH0010/2020,H1N1,2020-01-24,EPI1750515
47960,A/Singapore/MOH0005/2020,H1N1,2020-01-24,EPI1750507
47961,A/Singapore/MOH0009/2020,H1N1,2020-01-24,EPI1750499
47962,A/Singapore/GP0258/2020,H1N1,2020-01-15,EPI1750491
47963,A/Singapore/GP0212/2020,H1N1,2020-01-13,EPI1750483
47964,A/Singapore/NTF0069/2020,H1N1,2020-01-29,EPI1750475
47965,A/Singapore/KK0141/2020,H1N1,2020-01-06,EPI1750467
47966,A/Singapore/GP0081/2020,H1N1,2020-01-07,EPI1750459
47967,A/Singapore/GP0216/2020,H1N1,2020-01-13,EPI1750451
47968,A/Singapore/CGH0012/2020,H1N1,2020-01-22,EPI1750443
47969,A/Singapore/KK0293/2020,H1N1,2020-01-10,EPI1750435
47970,A/Singapore/KK0388/2020,H1N1,2020-01-15,EPI1750427
47971,A/Singapore/CGH0010/2020,H1N1,2020-01-22,EPI1750419
47972,A/Singapore/KK0621/2020,H1N1,2020-01-28,EPI1750411
47973,A/Singapore/KK0737/2020,H1N1,2020-02-04,EPI1750403
47974,A/Singapore/GP0243/2020,H1N1,2020-01-14,EPI1750395
47975,A/Sydney/30/2020,H1N1,2020-03-23,EPI1740879
47976,A/Sydney/27/2020,H1N1,2020-03-18,EPI1740877
47977,A/Sydney/16/2020,H1N1,2020-02-29,EPI1739924
47978,A/Sydney/35/2020,H1N1,2020-03-28,EPI1739868
47979,A/Sydney/26/2020,H1N1,2020-03-16,EPI1739860
47980,A/Sydney/25/2020,H1N1,2020-03-10,EPI1739724
47981,A/Sydney/31/2020,H1N1,2020-03-23,EPI1739721
47982,A/Sydney/29/2020,H1N1,2020-03-21,EPI1739712
47983,A/Sydney/34/2020,H1N1,2020-03-27,EPI1739709
47984,A/Sydney/8/2020,H1N1,2020-02-15,EPI1736451
47985,A/Canberra/73/2020,H1N1,2020-02-03,EPI1739963
47986,A/Canberra/45/2020,H1N1,2020-01-07,EPI1736445
47987,A/Norway/729/2020,H1N1,2020-02-04,EPI1749431
47988,A/Norway/2341/2020,H1N1,2020-03-21,EPI1749429
47989,A/Finland/212/2020,H1N1,2020-02-26,EPI1754061
47990,A/Finland/208/2020,H1N1,2020-02-18,EPI1754059
47991,A/Finland/206/2020,H1N1,2020-02-19,EPI1754057
47992,A/Finland/191/2020,H1N1,2020-02-17,EPI1754055
47993,A/Finland/189/2020,H1N1,2020-02-11,EPI1754053
47994,A/Finland/177/2020,H1N1,2020-01-29,EPI1754043
47995,A/Finland/173/2020,H1N1,2020-01-25,EPI1754041
47996,A/Finland/151/2019,H1N1,2019-12-12,EPI1754037
47997,A/Finland/212/2020,H1N1,2020-02-26,EPI1753473
47998,A/Finland/208/2020,H1N1,2020-02-18,EPI1753471
47999,A/Finland/206/2020,H1N1,2020-02-19,EPI1753469
48000,A/Finland/191/2020,H1N1,2020-02-17,EPI1753467
48001,A/Finland/189/2020,H1N1,2020-02-11,EPI1753465
48002,A/Finland/177/2020,H1N1,2020-01-29,EPI1753455
48003,A/Finland/173/2020,H1N1,2020-01-25,EPI1753453
48004,A/Finland/151/2019,H1N1,2019-12-12,EPI1753449
48005,A/Portugal/SU280/2020,H1N1,2020-02-09,EPI1749441
48006,A/Portugal/GG69/2020,H1N1,2020-02-13,EPI1749439
48007,A/Portugal/GG67/2020,H1N1,2020-02-10,EPI1749437
48008,A/Portugal/EVA239/2020,H1N1,2020-02-02,EPI1749435
48009,A/Portugal/SU283/2020,H1N1,2020-02-04,EPI1742655
48010,A/Portugal/GG64/2020,H1N1,2020-02-03,EPI1742653
48011,A/Portugal/EVA316/2020,H1N1,2020-02-18,EPI1742651
48012,A/Portugal/EVA311/2020,H1N1,2020-02-24,EPI1742649
48013,A/Portugal/EVA277/2020,H1N1,2020-02-13,EPI1742647
48014,A/Portugal/EVA260/2020,H1N1,2020-02-08,EPI1742645
48015,A/Portugal/EVA259/2020,H1N1,2020-02-08,EPI1742643
48016,A/Portugal/SU304/2020,H1N1,2020-02-24,EPI1740356
48017,A/Portugal/SU283/2020,H1N1,2020-02-04,EPI1740354
48018,A/Portugal/SU280/2020,H1N1,2020-02-09,EPI1740352
48019,A/Portugal/SU278/2020,H1N1,2020-02-08,EPI1740350
48020,A/Portugal/SU276/2020,H1N1,2020-02-06,EPI1740348
48021,A/Portugal/MS73/2020,H1N1,2020-02-21,EPI1740346
48022,A/Portugal/MS71/2020,H1N1,2020-02-05,EPI1740344
48023,A/Portugal/GG69/2020,H1N1,2020-02-13,EPI1740342
48024,A/Portugal/GG67/2020,H1N1,2020-02-10,EPI1740340
48025,A/Portugal/GG64/2020,H1N1,2020-02-03,EPI1740338
48026,A/Portugal/GG63/2020,H1N1,2020-02-07,EPI1740336
48027,A/Portugal/EVA344/2020,H1N1,2020-03-04,EPI1740334
48028,A/Portugal/EVA343/2020,H1N1,2020-03-02,EPI1740332
48029,A/Portugal/EVA342/2020,H1N1,2020-02-27,EPI1740330
48030,A/Portugal/EVA328/2020,H1N1,2020-02-28,EPI1740328
48031,A/Portugal/EVA326/2020,H1N1,2020-02-11,EPI1740326
48032,A/Portugal/EVA325/2020,H1N1,2020-02-28,EPI1740324
48033,A/Portugal/EVA316/2020,H1N1,2020-02-18,EPI1740322
48034,A/Portugal/EVA307/2020,H1N1,2020-02-18,EPI1740320
48035,A/Portugal/EVA277/2020,H1N1,2020-02-13,EPI1740318
48036,A/Portugal/EVA265/2020,H1N1,2020-02-03,EPI1740316
48037,A/Portugal/EVA260/2020,H1N1,2020-02-08,EPI1740314
48038,A/Portugal/EVA259/2020,H1N1,2020-02-08,EPI1740312
48039,A/St._Petersburg/RII-176/2020,H1N1,2020-03-11,EPI1748289
48040,A/Lipetsk/03/2020,H1N1,2020-03-04,EPI1748281
48041,A/Lipetsk/05/2020,H1N1,2020-03-05,EPI1748273
48042,A/Sydney/18/2020,H1N1,2020-02-10,EPI1739718
48043,A/Sydney/21/2020,H1N1,2020-02-21,EPI1739715
48044,A/Trnava/294/2020,H1N1,2020-02-17,EPI1742661
48045,A/Banska_Bystrica/525/2020,H1N1,2020-02-10,EPI1742591
48046,A/Cyprus/F1277/2020,H1N1,2020-02-27,EPI1754015
48047,A/Cyprus/F1163/2020,H1N1,2020-02-21,EPI1754007
48048,A/Cyprus/F1128/2020,H1N1,2020-02-19,EPI1754003
48049,A/Cyprus/F1116/2020,H1N1,2020-02-16,EPI1754001
48050,A/Cyprus/F1163/2020,H1N1,2020-02-21,EPI1735322
48051,A/Cyprus/F1116/2020,H1N1,2020-02-16,EPI1735320
48052,A/Cyprus/F1062/2020,H1N1,2020-02-14,EPI1735316
48053,A/Slovenia/973/2020,H1N1,2020-02-03,EPI1735386
48054,A/Slovenia/849/2020,H1N1,2020-01-30,EPI1735382
48055,A/Slovenia/738/2020,H1N1,2020-01-28,EPI1735378
48056,A/Belgium/S1336/2020,H1N1,2020-03-05,EPI1753439
48057,A/Belgium/S1336/2020,H1N1,2020-03-05,EPI1749241
48058,A/Belgium/S1317/2020,H1N1,2020-03-03,EPI1749239
48059,A/Belgium/S1308/2020,H1N1,2020-02-26,EPI1749237
48060,A/Belgium/S1292/2020,H1N1,2020-02-13,EPI1749235
48061,A/Belgium/S1271/2020,H1N1,2020-02-09,EPI1749233
48062,A/Belgium/S1200/2020,H1N1,2020-03-01,EPI1749229
48063,A/Belgium/S1155/2020,H1N1,2020-02-26,EPI1749227
48064,A/Belgium/S1146/2020,H1N1,2020-02-23,EPI1749225
48065,A/Belgium/S1115/2020,H1N1,2020-02-19,EPI1749223
48066,A/Belgium/S1089/2020,H1N1,2020-02-25,EPI1749221
48067,A/Belgium/S1052/2020,H1N1,2020-02-04,EPI1749215
48068,A/Belgium/S1046/2020,H1N1,2020-02-07,EPI1749213
48069,A/Belgium/S0993/2020,H1N1,2020-02-16,EPI1749209
48070,A/Belgium/S0960/2020,H1N1,2020-02-11,EPI1749207
48071,A/Belgium/S0921/2020,H1N1,2020-01-31,EPI1749205
48072,A/Belgium/S0863/2020,H1N1,2020-02-16,EPI1749199
48073,A/Belgium/S0707/2020,H1N1,2020-02-07,EPI1749181
48074,A/Belgium/S0703/2020,H1N1,2020-01-23,EPI1749179
48075,A/Belgium/S0687/2020,H1N1,2020-01-18,EPI1749177
48076,A/Belgium/S0616/2020,H1N1,2020-01-30,EPI1749173
48077,A/Belgium/S0609/2020,H1N1,2020-01-30,EPI1749171
48078,A/Belgium/S0607/2020,H1N1,2020-01-29,EPI1749169
48079,A/Belgium/S0547/2020,H1N1,2020-02-04,EPI1749163
48080,A/Belgium/S0546/2020,H1N1,2020-02-04,EPI1749161
48081,A/Belgium/S0535/2020,H1N1,2020-02-04,EPI1749159
48082,A/Belgium/S0461/2020,H1N1,2020-01-27,EPI1749155
48083,A/Belgium/S0443/2020,H1N1,2020-01-24,EPI1749153
48084,A/Belgium/S0418/2020,H1N1,2020-01-20,EPI1749151
48085,A/Belgium/S0385/2020,H1N1,2020-01-13,EPI1749149
48086,A/Belgium/S0299/2020,H1N1,2020-01-22,EPI1749147
48087,A/Belgium/S0256/2020,H1N1,2020-01-10,EPI1749145
48088,A/Belgium/S0255/2020,H1N1,2020-01-09,EPI1749143
48089,A/Belgium/S0209/2020,H1N1,2020-01-22,EPI1749137
